Severity,Noise Aug Temperature(F),Noise Aug Wind_Chill(F),Noise Aug Humidity(%),Noise Aug Pressure(in),Noise Aug Wind_Speed(mph),Aug Sunrise_Sunset,Aug Civil_Twilight,Aug Nautical_Twilight,Aug Astronomical_Twilight
2,68.34296139431629,57.25219141122817,63.44191348923049,29.378592278863255,-1.9495617177543672,Day,Night,Day,Day
2,43.64234213206266,30.245752849617627,72.90040801850134,31.63846842641253,4.649150569923526,Day,Day,Day,Day
2,83.53917878144811,69.9082611997446,77.76059940460668,30.387835756289622,11.781652239948919,Night,Night,Night,Day
2,83.69148039524816,87.84850553827093,55.85840871101122,29.948296079049634,8.369701107654185,Day,Night,Night,Day
2,49.362536686549014,35.56972708940957,80.94767435473635,30.0725073373098,3.913945417881914,Day,Day,Night,Day
2,57.17523635228557,65.27701804729948,52.32914427361105,29.685047270457115,1.2554036094598964,Night,Day,Day,Day
2,60.80395166330497,69.72934821842072,23.145902180639837,29.110790332660994,10.945869643684146,Night,Day,Day,Day
2,54.775954029894834,55.49704823731969,71.029282444007,28.945190805978964,8.099409647463938,Night,Day,Day,Day
2,54.16821705311999,58.33607524366128,89.69882256414171,27.793643410624,-1.132784951267745,Night,Day,Day,Day
2,71.28103564970161,62.75185108193169,85.36732073732715,32.13620712994032,10.350370216386338,Day,Night,Night,Night
2,71.48395817139158,72.77837981408464,83.14537553096272,28.826791634278315,7.155675962816929,Day,Day,Day,Day
2,31.89373188207114,26.512423210791038,71.01191685299348,25.588746376414228,8.102484642158208,Night,Night,Day,Day
4,74.6159335005554,73.58586204596541,38.21524456646761,29.66318670011108,8.517172409193082,Night,Day,Night,Day
2,32.537033489045506,14.094207927671834,90.19856910859818,29.2774066978091,6.218841585534367,Night,Night,Day,Day
2,106.07868606269648,90.84765990437771,18.885615460942226,29.9857372125393,5.769531980875541,Day,Day,Day,Night
2,79.30236744179872,76.13342124247299,55.306360421589154,30.940473488359743,15.226684248494598,Day,Night,Day,Day
2,73.08461280715531,73.19221126834687,45.37821333184812,28.43692256143106,14.438442253669376,Night,Day,Night,Day
2,47.16439143106794,42.23455091542934,45.745029914853454,29.51287828621359,5.446910183085867,Day,Day,Day,Night
2,66.4128997524415,68.47931919546893,48.46974693971581,29.442579950488298,3.6958638390937852,Day,Day,Day,Day
2,79.75654436908226,86.86721138316223,78.13728944078882,29.72130887381645,1.1734422766324448,Night,Day,Day,Day
2,90.03672788009996,80.63727639319096,70.71018000165849,31.527345576019993,15.72745527863819,Night,Day,Day,Day
3,81.45487475819125,77.29700646545069,32.43084749377573,30.44097495163825,2.6594012930901387,Night,Day,Day,Day
2,76.67438893024908,75.50071516556942,96.15437801798078,30.64487778604982,3.5001430331138836,Night,Day,Day,Night
2,62.31440634333706,52.21532215150212,91.82456902775385,30.122881268667413,-1.3569355696995753,Night,Day,Day,Day
2,70.86736928742663,66.11576527373849,49.96104433954981,30.253473857485325,7.223153054747697,Day,Day,Day,Night
2,95.90510779351854,97.75942985911077,10.455840733332195,28.861021558703708,9.551885971822154,Day,Day,Night,Day
2,54.51584026022077,64.40115104208815,86.94102070398593,28.22316805204415,0.6802302084176292,Day,Day,Day,Day
2,61.99843975876321,50.31623648748767,87.09687163546255,29.399687951752643,-1.936752702502465,Night,Night,Day,Day
2,16.743215531040853,16.193223650955296,96.51367163152794,29.29864310620817,-0.7613552698089406,Day,Night,Day,Day
2,82.35691659125122,80.60868373588266,56.88114252362053,29.411383318250245,12.121736747176534,Day,Night,Day,Day
2,69.93182009377547,67.49943477204606,28.580332775243836,30.646364018755094,12.099886954409213,Day,Day,Night,Day
3,74.19141535716818,70.40372289883992,61.185904001445046,30.408283071433637,14.480744579767984,Day,Night,Day,Day
2,41.10635788368031,48.483552037229906,74.7276196167733,29.321271576736063,1.4967104074459814,Day,Night,Day,Day
2,75.54416506299482,71.52517259815963,42.709874084927215,29.068833012598965,5.505034519631927,Day,Day,Day,Day
2,82.5110747231762,71.51213750845393,84.37667462713746,31.542214944635237,7.502427501690786,Day,Night,Day,Day
2,71.20376589744284,75.74836009439373,67.6832275008484,29.02075317948857,7.149672018878747,Night,Night,Night,Night
2,75.00841557090197,63.482884692651524,36.10812382199974,32.361683114180394,0.2965769385303051,Day,Day,Night,Day
2,83.82754822815772,87.33825755593986,63.72005094036578,30.565509645631543,16.267651511187974,Day,Night,Day,Day
2,71.19618620422091,81.44364001504918,75.74972605088406,27.989237240844183,16.288728003009837,Night,Night,Night,Day
1,73.76670810552267,64.21441690643364,89.45155105795833,30.173341621104534,-1.1571166187132709,Day,Day,Day,Day
2,24.90579192441389,16.334358226110968,75.79750018758061,30.511158384882776,1.6668716452221934,Day,Night,Day,Day
2,98.44876377041373,84.24243875470536,46.916123192401464,31.229752754082746,12.448487750941071,Day,Night,Day,Night
2,28.36590675634979,16.310259173792367,85.26002107816416,30.463181351269956,14.662051834758474,Day,Day,Day,Night
2,66.30772008008113,72.94298411543504,63.97160000032101,29.761544016016224,1.188596823087008,Night,Day,Day,Day
2,75.87850881855317,91.24681070693191,61.83978814659756,28.765701763710634,15.849362141386381,Day,Day,Day,Night
2,67.95488371356987,73.2155266616162,51.095137581678074,29.510976742713975,7.8431053323232405,Day,Day,Night,Night
2,71.7473977289535,81.81419288767493,88.24159445482829,28.909479545790703,7.162838577534986,Day,Day,Day,Day
4,63.09738275097639,63.09991833673158,60.556481670497924,28.599476550195277,13.419983667346315,Night,Day,Day,Day
2,42.942892022103045,31.21792091628072,65.69717298093056,25.04857840442061,3.8435841832561435,Night,Day,Day,Day
2,51.34952252175703,47.250396662087766,79.38478815613496,31.079904504351408,0.8500793324175533,Day,Night,Night,Day
2,78.9733576491149,79.088403761197,82.16381499600357,30.36467152982298,5.4176807522394,Day,Night,Day,Day
2,28.020584689824076,29.337221871704465,89.89321596114779,28.764116937964815,5.907444374340892,Night,Night,Day,Day
3,57.2230133411007,56.93685740316495,40.10673369984551,30.00460266822014,12.38737148063299,Day,Day,Day,Day
2,46.98315743322826,36.61592741229103,90.74071475236025,30.78663148664565,10.323185482458205,Day,Day,Day,Day
2,86.95108547840309,96.41908429926781,37.47022784234204,29.30021709568062,9.28381685985356,Night,Night,Day,Day
2,91.3299141666354,98.47492792408478,48.817608567038256,29.785982833327083,8.294985584816956,Day,Day,Night,Day
3,69.07344097364599,71.72110176170173,87.37220113924451,29.734688194729195,0.544220352340347,Day,Day,Day,Day
2,59.0755084345888,67.22901436281464,28.523294544016586,29.39510168691776,8.845802872562928,Day,Day,Day,Night
2,83.2414021692193,82.57031276212388,28.651609074285844,27.60828043384386,6.514062552424776,Night,Day,Night,Day
2,51.39525925696109,49.6941513398269,25.772070512174185,28.89905185139222,5.538830267965381,Day,Day,Night,Day
2,63.09766221953514,64.7828233745657,100.0,30.319532443907026,0.7565646749131401,Day,Day,Day,Night
2,25.562539110989498,19.527524655703694,100.0,28.9225078221979,2.1055049311407386,Night,Night,Day,Day
3,75.81270849838295,83.26945776147942,52.23367932280921,29.17254169967659,1.0538915522958832,Day,Day,Day,Day
4,82.61190678913886,73.02738530116983,42.87253288332682,29.56238135782777,5.805477060233965,Day,Day,Day,Day
2,96.13583423954117,99.42901643397366,31.477558457951694,28.91716684790823,12.285803286794733,Day,Night,Day,Day
2,58.63481925616703,45.77423020786921,91.20602090557522,30.916963851233405,2.1548460415738413,Day,Day,Day,Day
2,62.00181907192699,66.76694491537214,43.439640339736336,29.650363814385397,16.553388983074427,Day,Day,Day,Day
2,55.12342362875943,53.830373870360454,64.31092452904298,29.534684725751884,-0.03392522592790888,Day,Night,Day,Day
1,75.66295415936546,63.026220209183336,22.862896327868135,29.60259083187309,7.405244041836667,Day,Day,Night,Day
2,65.90817133533484,75.1034981550924,44.1442827510028,28.331634267066967,3.4206996310184787,Day,Night,Day,Day
2,59.19595594009612,65.11039611583645,80.30539016148218,27.989191188019223,7.422079223167289,Day,Day,Night,Day
2,20.371718427149524,32.405733604066846,87.2531411605165,28.394343685429906,0.8811467208133691,Day,Day,Day,Day
2,41.31292051713591,30.006628443672035,46.04285503445058,31.192584103427183,6.001325688734407,Day,Day,Day,Day
2,69.24070927053776,73.97710492694019,91.67822083398266,29.408141854107555,7.395420985388038,Day,Day,Day,Night
2,70.79099642834126,53.21215522492394,29.128980908235498,32.56819928566826,4.042431044984788,Day,Day,Day,Day
3,71.17876200671306,71.05333884286318,49.98687847692722,28.15575240134261,5.4106677685726385,Day,Night,Day,Day
2,36.922756515985185,26.706806819494577,93.00891520552304,29.084551303197035,7.541361363898916,Day,Day,Night,Day
2,49.71054976283938,42.283512401212775,59.70394145813549,31.012109952567876,6.856702480242555,Day,Day,Day,Day
3,71.03046444079561,69.38688543902745,72.49869491706662,32.286092888159125,7.677377087805489,Night,Day,Day,Night
2,78.30751788318199,63.97414124128562,70.41941679064283,32.031503576636396,-0.8051717517428763,Day,Day,Day,Day
2,89.04183115296571,88.3842407232884,77.62278114914507,30.468366230593144,1.0768481446576803,Day,Day,Day,Day
2,63.12031262905731,47.15161291137149,73.13092530033042,30.944062525811464,10.830322582274299,Night,Night,Day,Day
2,83.96263474600592,75.02905299453855,78.10190139297184,30.592526949201183,3.8058105989077107,Day,Day,Day,Day
2,46.89180538083319,35.206107719066125,88.62846896407385,30.91836107616664,4.041221543813225,Night,Day,Day,Day
2,52.244071418357336,48.23745655279639,72.60922232066227,29.408814283671468,5.6474913105592774,Day,Night,Night,Day
2,94.90900558288847,91.0820580510621,25.767087367105464,27.77180111657769,7.41641161021242,Night,Day,Day,Day
2,32.98312771294524,25.064994560688987,35.499131575498836,28.876625542589046,16.412998912137798,Night,Day,Day,Day
2,78.14907688737536,77.92966151136069,35.6633330939176,29.36981537747507,8.785932302272139,Day,Day,Day,Day
4,45.733859753363625,49.89702698802555,88.79042032745544,29.526771950672725,0.3794053976051097,Night,Day,Night,Night
2,46.481937237283574,42.45236343060756,94.02727843518151,30.216387447456714,7.690472686121513,Night,Day,Day,Day
3,33.77652604285255,20.32808496586267,63.12196697698804,30.49530520857051,13.265616993172534,Night,Day,Day,Day
2,81.44203443145923,84.28881588075187,62.99832296917348,29.408406886291846,12.657763176150373,Day,Day,Night,Day
2,71.3876504052763,63.65233856878865,60.50506372010444,30.907530081055263,6.93046771375773,Day,Day,Day,Day
2,81.29155442933248,81.06503305847127,39.72430703311747,28.428310885866495,7.813006611694256,Day,Day,Day,Day
2,67.03170270360141,73.28907090410398,23.024187711269864,26.95634054072028,7.057814180820796,Day,Day,Day,Day
3,38.41588839698598,35.05443933609436,90.086039687642,29.203177679397196,6.410887867218873,Day,Night,Day,Day
2,70.6673169146347,75.32201850618787,35.676163880441365,22.12346338292694,9.064403701237573,Day,Night,Night,Day
2,84.5865965707865,84.11041062097802,71.11386791274394,30.0773193141573,12.822082124195601,Day,Day,Night,Day
2,47.39126245808358,43.43594540351744,100.0,29.818252491616718,-0.912810919296513,Day,Night,Day,Day
2,71.56724871621066,61.91284809005284,45.91452800032572,31.523449743242132,-0.4174303819894322,Day,Night,Day,Day
4,76.15405842277389,74.72026960781733,94.76329806487422,30.36081168455478,7.344053921563466,Day,Night,Night,Night
2,70.87906587835397,77.74170869623063,55.105019796233876,28.595813175670795,5.348341739246127,Night,Day,Day,Day
2,82.27046283167094,68.51084966787185,82.35024835907763,31.22409256633419,11.10216993357437,Day,Night,Day,Day
2,84.10516847762676,75.56147313525628,54.92699855725024,30.941033695525352,4.512294627051255,Day,Day,Day,Day
2,83.91048851734308,86.37166502385122,46.070771798070766,30.652097703468616,13.074333004770244,Day,Night,Night,Day
2,56.86757950575084,60.482000588669706,90.88242091831476,29.75351590115017,13.496400117733941,Day,Night,Day,Day
1,68.2028038163826,83.37532519674271,100.0,28.69056076327652,8.07506503934854,Day,Day,Day,Day
2,66.13896611964473,73.90064086870764,69.63446348995531,28.497793223928948,14.180128173741528,Night,Day,Day,Day
2,90.44374309852093,90.72146534279969,55.04614540457323,30.538748619704187,8.14429306855994,Night,Day,Night,Day
2,84.42293152967305,68.060657247721,87.07968611781779,30.134586305934608,4.612131449544198,Night,Day,Night,Night
2,80.71621764136094,76.81930175816711,75.98310127015658,31.49324352827219,3.7638603516334226,Night,Day,Night,Day
2,61.55575289106863,63.73446599151545,55.57406918650034,27.961150578213726,15.946893198303089,Night,Day,Night,Day
2,76.40191283355495,79.24509098230875,15.752627571651596,28.82038256671099,14.44901819646175,Day,Day,Day,Day
2,51.70443123455602,51.84007670266264,98.30424759999654,29.140886246911204,9.168015340532529,Night,Day,Day,Day
2,55.157803172185744,68.72605767305741,91.0833198823556,28.131560634437147,12.945211534611484,Night,Night,Night,Day
2,66.61583857092391,67.50415795502106,97.43986773564585,30.38316771418478,5.500831591004212,Day,Day,Day,Night
2,18.261987068506656,14.6076309932897,59.79862681574598,29.552397413701332,2.12152619865794,Day,Day,Day,Day
2,48.66981749065879,54.7122945679631,83.35500792898436,29.503963498131757,0.7424589135926203,Day,Day,Day,Day
2,62.026484663666025,66.81206228962019,70.62131675779194,28.345296932733206,5.362412457924036,Day,Night,Day,Day
2,83.56800053284859,82.08341559482143,39.84272177720057,30.263600106569715,7.216683118964286,Night,Night,Day,Day
2,74.33649580169045,75.48324966261433,51.39956392439913,28.76729916033809,14.696649932522865,Day,Day,Day,Day
2,42.15041582144856,46.90566874132187,85.31968173265743,28.53008316428971,-0.2188662517356257,Night,Day,Day,Night
2,81.63868893359175,99.83121487520255,21.44531241824453,26.94773778671835,6.76624297504051,Day,Day,Night,Day
2,60.86242547474682,55.79903140092051,96.04940023595209,29.292485094949363,1.959806280184102,Day,Day,Day,Night
2,42.86125798334872,38.72597537138466,78.80036768313317,31.362251596669743,7.945195074276933,Day,Day,Day,Night
2,75.30629607273934,57.89456965352752,96.97461556937779,31.311259214547867,22.178913930705505,Day,Day,Day,Day
2,31.714518717068643,27.011661583725715,100.0,29.612903743413728,4.402332316745143,Day,Night,Day,Night
2,47.988939698191096,52.85105944970871,100.0,28.567787939638222,0.370211889941741,Day,Night,Day,Day
2,83.34387128037511,83.92157083217656,86.35254923689278,30.448774256075023,5.58431416643531,Night,Day,Night,Day
2,82.00807280405854,86.49762139714147,63.05931339590392,29.02161456081171,13.899524279428295,Night,Day,Day,Day
1,89.50895949909733,87.71304648499229,52.096059957932205,29.451791899819465,16.94260929699846,Day,Day,Day,Day
2,69.83040139192344,68.05275042663808,29.699720256896583,29.676080278384692,18.410550085327618,Day,Night,Day,Night
2,87.13466611942154,79.8446526127116,60.39873691110765,31.286933223884308,5.76893052254232,Day,Day,Day,Day
2,75.49922961760024,82.96590628967454,28.71053019825209,25.42984592352005,6.393181257934906,Day,Day,Day,Day
2,79.98163124911517,85.196745571158,71.58629574213062,28.946326249823034,3.8393491142316023,Night,Day,Night,Day
3,42.6100870662172,51.36412175502817,82.37214145969457,28.702017413243436,0.8728243510056346,Day,Day,Day,Day
2,60.865598229800696,60.16921638314791,13.229183076102293,29.18311964596014,6.033843276629583,Day,Day,Day,Day
2,80.86760554049236,81.60305787797148,78.27600753874131,29.733521108098476,6.920611575594297,Day,Day,Day,Night
2,52.83682753408089,49.49767025639648,98.32145105076626,30.197365506816176,-0.3004659487207037,Night,Night,Day,Day
3,58.567923131166246,48.97199312155267,49.568910882859036,30.76358462623325,8.994398624310534,Day,Day,Day,Day
2,78.98410524659828,84.80082091972884,45.9226417963663,28.996821049319657,9.360164183945766,Day,Day,Day,Night
2,60.46344284479761,50.31177121110092,30.66012288735834,29.762688568959522,14.462354242220183,Day,Day,Day,Day
2,28.644381994787157,33.27701914925119,55.932033788974785,29.83887639895743,0.655403829850237,Day,Day,Day,Day
2,61.89316352825782,56.649042185528344,67.33658014538133,29.80863270565156,7.9298084371056685,Day,Day,Day,Night
2,45.263941604260886,57.5952030642091,48.35704663451483,27.692788320852177,1.719040612841821,Night,Night,Day,Day
2,64.8787986986353,72.5183367070397,66.86221998959005,27.62575973972706,9.103667341407938,Day,Day,Day,Night
2,79.42022698180524,76.09651168600217,98.36393707234805,30.77404539636105,0.21930233720043607,Day,Day,Day,Day
2,55.684219485462165,55.95929655194034,20.815021424030384,25.006843897092434,3.791859310388068,Day,Day,Day,Day
2,66.59336221440893,65.14679784899944,41.394612395197655,29.358672442881787,-0.5706404302001128,Day,Day,Day,Day
2,57.33495358612436,61.262343217164755,30.207982122435556,28.906990717224872,14.852468643432951,Day,Day,Night,Day
2,70.57969608852049,61.85408201099792,86.87500055669975,30.465939217704097,6.770816402199584,Day,Night,Day,Day
2,30.187270715567287,41.2605884959128,98.88266626893882,28.007454143113456,6.45211769918256,Day,Night,Day,Day
2,45.35473661326853,46.07074632482879,68.08138933218699,29.190947322653702,5.014149264965758,Day,Day,Day,Day
2,53.971323398109135,47.0179429601556,33.57126144609225,29.934264679621826,2.40358859203112,Day,Day,Day,Night
2,55.72855288415376,60.50409113786283,80.14898082560713,27.78571057683075,-0.2991817724274345,Night,Day,Day,Day
2,19.467789660833148,7.044596346963597,70.79922771582694,29.493557932166627,16.80891926939272,Day,Day,Night,Day
2,68.21709097688297,72.07772354074781,71.41871955101854,27.983418195376593,13.415544708149561,Day,Day,Day,Night
2,84.33214991216764,78.25321155288611,78.32594551232904,30.51642998243353,5.250642310577223,Night,Day,Day,Night
2,95.82179258851258,94.8923170120813,30.003858703876844,29.19435851770252,-0.22153659758373817,Day,Night,Day,Day
2,77.92434092047245,80.11518943615016,61.23543242121242,28.36486818409449,7.823037887230032,Day,Day,Day,Day
2,73.82369677228586,77.10271953970908,41.84606748793293,31.354739354457173,11.820543907941815,Day,Day,Night,Day
2,42.32704211600976,43.16802704392639,94.19034943071037,28.13540842320195,2.4336054087852768,Day,Day,Night,Day
2,65.9487378149281,74.15808393090202,51.85547696744136,29.03974756298562,7.831616786180404,Day,Night,Day,Day
3,62.00284598615472,62.047350418238864,98.94613230627893,29.040569197230944,6.209470083647773,Night,Day,Night,Day
2,89.74318674714358,79.07732974759016,49.33622573714621,31.028637349428713,7.015465949518032,Day,Night,Night,Day
2,34.92089090510802,35.970226453936355,69.85891060531385,28.814178181021603,5.9940452907872706,Day,Day,Day,Night
2,49.308399249239855,47.92001389655374,44.821631220854336,28.791679849847974,13.784002779310748,Night,Day,Day,Night
2,62.14408250165287,59.058693324568466,58.31268016699306,30.248816500330573,2.8117386649136935,Day,Day,Day,Night
2,84.46552803631572,86.96556472925514,51.88572049240784,30.333105607263146,10.193112945851027,Day,Day,Day,Day
2,83.88220777638612,88.10757696390932,68.80389918004617,30.066441555277226,13.021515392781865,Day,Day,Day,Day
2,93.16486080458338,99.59457427329164,31.089907722269306,29.022972160916677,7.918914854658329,Day,Day,Day,Day
2,83.8620488967564,85.70171613863502,54.981834782336755,28.95240977935128,13.540343227727003,Day,Day,Day,Day
2,51.43071941523188,45.60078776109256,66.84873883985331,30.196143883046375,3.9201575522185133,Day,Day,Day,Day
2,42.639304940071966,44.93206197318603,63.76751098565546,28.927860988014395,-0.6135876053627944,Night,Night,Night,Day
2,66.39324758252697,81.9812047033336,88.03973783502877,27.158649516505392,3.1962409406667205,Day,Night,Day,Day
4,65.18279902078834,65.72893356766178,96.22250558433025,29.116559804157667,3.5457867135323555,Night,Night,Day,Night
2,87.51967420543097,72.14214297619776,40.49006672703161,30.423934841086194,7.8284285952395525,Day,Night,Day,Day
2,37.185337822290805,48.959433991941246,100.0,27.45706756445816,-0.00811320161175029,Day,Day,Day,Day
2,56.95134647645031,62.79044612661592,63.695828820949274,28.840269295290064,20.158089225323184,Night,Day,Day,Day
3,50.09577130502599,38.61227871842224,82.13505371463569,29.079154261005197,17.72245574368445,Day,Day,Day,Day
2,60.2874773485585,56.4563691950794,94.73726404064945,28.4174954697117,15.29127383901588,Day,Night,Day,Day
2,64.10396853837705,66.10890037125435,91.97149413343811,29.65079370767541,0.4217800742508709,Day,Day,Day,Night
2,19.35998529385433,29.550959540404484,82.27365568690105,22.961997058770866,4.310191908080897,Night,Night,Day,Day
2,29.0855177944758,28.92019739824884,74.35561310655623,29.97710355889516,-0.21596052035023222,Day,Night,Night,Night
2,45.87438209574093,38.68738746253462,49.454530973442154,31.054876419148183,7.937477492506925,Night,Day,Night,Day
3,65.77017910437732,77.1753319726376,67.42679953776594,28.494035820875464,4.635066394527519,Night,Day,Day,Night
2,42.004039966748735,52.55846724636331,71.75447574504888,29.310807993349744,1.311693449272661,Day,Night,Night,Day
2,90.58628238908983,87.53929203285634,51.52832784321298,28.817256477817967,5.9078584065712665,Night,Day,Day,Day
2,76.23335695870644,79.7316196122881,70.34372715593521,28.926671391741287,6.746323922457619,Night,Day,Day,Day
2,35.61335157997398,25.27417647275102,45.51170307362473,28.602670315994796,9.654835294550203,Day,Day,Night,Day
2,78.1233922923478,72.44627267538164,74.81256282587495,30.51467845846956,22.489254535076327,Day,Night,Day,Day
3,60.615396365580146,62.431767775072665,26.12296276758019,29.68307927311603,10.686353555014533,Day,Day,Day,Night
2,73.73823248936856,70.80553662987131,30.755850820331485,29.617646497873714,13.161107325974264,Day,Day,Day,Day
2,58.54094365542228,60.33919256958469,76.17727897555557,29.798188731084455,10.067838513916938,Night,Night,Day,Day
2,63.18404595651671,60.90036333921932,44.55817354285778,28.106809191303345,7.980072667843864,Day,Day,Night,Day
2,78.4155488857358,81.20972502900945,74.96174721126617,30.783109777147157,6.44194500580189,Day,Night,Night,Night
2,42.61081401493599,40.43812879661653,98.0421501132198,30.052162802987198,-0.5123742406766936,Night,Night,Day,Day
2,59.097600432046875,60.279319699222484,67.52531019304165,29.759520086409374,0.05586393984449697,Day,Day,Night,Night
2,71.96553783922431,54.451751430059694,74.59998695808935,33.10310756784486,2.6903502860119386,Night,Day,Day,Day
2,69.49376454182843,73.73013787506707,78.81398309049956,30.258752908365686,6.146027575013415,Day,Day,Day,Night
3,81.24104474952408,70.8124677930131,50.475151548679186,28.068208949904815,9.162493558602621,Day,Day,Day,Day
2,33.86821201897229,30.916948288370456,69.43515735026364,28.933642403794455,5.983389657674091,Night,Day,Night,Night
2,71.74222854598378,65.47090621251151,84.96987612932202,30.748445709196755,-0.10581875749769788,Day,Day,Night,Night
2,57.56635205268882,54.73181806204158,46.9886408303274,30.123270410537767,12.546363612408317,Night,Night,Day,Night
2,74.80861010841316,90.63113272817816,41.476831288553825,28.061722021682634,14.726226545635633,Day,Day,Day,Day
2,81.59614467287602,72.56335270572114,35.984445830233426,30.569228934575204,7.112670541144229,Day,Day,Day,Day
2,22.65927957230503,21.858980886178305,33.34071345792057,28.861855914461007,7.771796177235661,Night,Day,Day,Day
2,89.36648888108773,81.78126394353042,94.60956073953247,31.853297776217545,0.35625278870608357,Night,Day,Day,Day
2,-4.5997596714267575,-25.692403737322422,72.22227936035833,30.31004806571465,16.261519252535514,Day,Day,Night,Day
2,45.76339052170624,44.66405457611247,94.50868930893104,29.35267810434125,2.3328109152224945,Day,Day,Day,Day
4,77.40508180867556,67.3351555043812,95.45996743418249,30.39101636173511,2.267031100876241,Night,Night,Day,Day
3,70.33927755263701,75.48034953738699,75.9687160579902,30.097855510527406,7.096069907477398,Night,Day,Day,Day
2,74.2638683756111,72.12660654165055,29.974789851616535,31.02277367512222,5.42532130833011,Day,Day,Day,Day
2,65.42366408647237,55.27531326661621,95.36464807253674,30.044732817294474,1.4550626533232414,Day,Day,Night,Day
2,70.76821672504563,72.30347492768365,89.73300262980445,29.003643345009127,-0.5393050144632704,Day,Night,Night,Day
2,72.7822508384127,77.93191326924031,56.82663333580563,28.44645016768254,3.386382653848061,Night,Night,Day,Day
2,102.1498040879058,101.18882110773295,38.52168104927039,30.669960817581163,0.8377642215465891,Day,Day,Night,Day
2,35.326123339467294,33.60384673403522,69.26020022406836,29.505224667893458,-0.6792306531929551,Day,Day,Night,Day
2,76.98175768379002,64.4287200509153,63.91108493743191,29.056351536758005,4.085744010183059,Day,Day,Day,Day
3,32.224387103253235,39.61611592868517,94.51194508862136,23.474877420650646,0.5232231857370332,Day,Day,Day,Night
2,65.11799532796731,56.89839655028012,71.19185945313727,30.25359906559346,13.779679310056025,Day,Night,Day,Day
2,72.31262459621573,51.913306009387945,41.17785496581811,31.442524919243144,5.982661201877589,Day,Day,Night,Day
2,24.662335428728635,5.838370375079297,75.85797059579019,26.542467085745727,10.16767407501586,Day,Night,Night,Day
1,70.1210972833638,74.06990430098871,57.65812142284484,29.864219456672757,8.813980860197741,Night,Day,Day,Day
2,60.061102777077146,53.643087252024834,74.44697639465807,30.66222055541543,8.128617450404967,Day,Day,Day,Day
2,79.60179304377142,78.87171809643874,82.78705353612922,29.950358608754286,8.774343619287748,Night,Day,Day,Night
3,86.26185898124866,90.9451218148138,67.03863946587842,30.502371796249733,14.389024362962761,Day,Day,Day,Day
2,36.688032359265605,37.18662341511536,83.72655885617932,29.227606471853118,17.637324683023074,Day,Day,Night,Day
3,66.14153548603824,72.08150021360959,87.23715326940574,30.25830709720765,4.6163000427219165,Day,Day,Day,Day
2,26.064278674977256,20.036322639165018,79.6349708453469,29.022855734995453,1.6072645278330036,Day,Night,Night,Day
3,61.928649978399314,56.827246880230184,28.22240778599972,30.39572999567986,4.9654493760460365,Day,Day,Day,Day
2,-0.0630697421762445,-42.08356687474007,66.01385856280612,30.36738605156475,28.383286625051987,Day,Day,Night,Day
2,55.94781821009307,38.853088340722664,60.704814389939514,31.849563642018616,4.770617668144533,Day,Night,Day,Day
2,65.89816586606788,61.756920731166616,60.51860006861298,30.619633173213575,13.751384146233322,Night,Day,Day,Night
2,79.62898158291084,81.13306818631536,14.07755439479241,29.485796316582167,18.62661363726307,Day,Night,Night,Day
3,68.97192150788668,68.2278194057095,67.68305073982594,29.61438430157734,3.045563881141898,Night,Day,Day,Day
2,14.234168535946559,12.117035691399579,81.41395062030159,28.646833707189312,5.623407138279916,Night,Day,Day,Night
2,86.69241921730845,88.51720066569447,60.41791551554998,30.278483843461693,5.703440133138894,Day,Night,Day,Day
3,51.52299294930485,63.77464338691571,30.33269653409114,29.92459858986097,8.154928677383142,Day,Day,Day,Day
2,91.84230488134807,89.42351672356938,66.5997600295715,29.978460976269613,5.684703344713876,Night,Day,Night,Day
2,71.5879876780398,60.294886496668106,12.321000756325972,29.76759753560796,5.058977299333621,Day,Day,Day,Day
2,69.96728717360179,76.23041807658204,97.79893618476538,28.67345743472036,9.246083615316408,Day,Night,Day,Day
2,66.69939280564523,56.98859986430228,92.8023622099117,29.649878561129047,2.1977199728604564,Day,Day,Day,Night
2,59.58557533669933,60.40980384218268,75.86135658303996,31.207115067339867,15.481960768436537,Night,Day,Day,Day
3,56.40965736504461,55.583909805273834,94.71022239415272,29.241931473008922,-0.28321803894523256,Day,Night,Day,Day
2,41.390725504957025,49.17211816063005,36.635473339952995,27.348145100991403,9.434423632126009,Day,Day,Night,Day
2,73.96089006452783,74.64342139424441,49.31420546510816,29.222178012905566,8.528684278848882,Night,Night,Day,Day
2,45.484972732805545,35.592087117358204,61.46594173603626,30.516994546561108,10.71841742347164,Night,Day,Day,Day
2,45.88565968850559,45.21126508384258,66.2094706142932,29.597131937701118,2.842253016768515,Day,Day,Night,Day
2,53.00348883852545,54.79166589934809,47.8515188018347,28.860697767705087,12.358333179869618,Day,Night,Day,Day
2,51.476125393858915,62.32675958811765,85.57991438188958,28.365225078771783,4.665351917623531,Night,Day,Day,Day
4,50.20310013252276,37.71915079669125,53.97963581439282,29.81062002650455,7.14383015933825,Day,Day,Night,Day
3,71.73366784100689,69.17783037016497,69.7937017367497,25.84673356820138,3.0355660740329937,Day,Night,Day,Night
2,67.80533950415153,72.26153075805115,41.74872737719174,29.681067900830307,14.65230615161023,Day,Day,Day,Day
2,78.16587794092656,71.84332444791464,70.92549383746696,28.303175588185315,3.3686648895829268,Day,Night,Day,Day
